SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
265,DC:A6:32:33:AA:47,2020-07-09 17:42:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
266,DC:A6:32:33:AA:47,2020-07-09 17:42:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
267,DC:A6:32:33:AA:47,2020-07-09 17:42:15,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
268,DC:A6:32:33:AA:47,2020-07-09 17:42:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
269,DC:A6:32:33:AA:47,2020-07-09 17:42:17,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
270,DC:A6:32:33:AA:47,2020-07-09 17:42:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
271,DC:A6:32:33:AA:47,2020-07-09 17:42:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
272,DC:A6:32:33:AA:47,2020-07-09 17:42:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
273,DC:A6:32:33:AA:47,2020-07-09 17:42:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
274,DC:A6:32:33:AA:47,2020-07-09 17:42:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
275,DC:A6:32:33:AA:47,2020-07-09 17:42:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
276,DC:A6:32:33:AA:47,2020-07-09 17:42:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
277,DC:A6:32:33:AA:47,2020-07-09 17:42:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
278,DC:A6:32:33:AA:47,2020-07-09 17:42:29,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
279,DC:A6:32:33:AA:47,2020-07-09 17:42:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
280,DC:A6:32:33:AA:47,2020-07-09 17:42:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
281,DC:A6:32:33:AA:47,2020-07-09 17:42:35,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
282,DC:A6:32:33:AA:47,2020-07-09 17:42:37,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
283,DC:A6:32:33:AA:47,2020-07-09 17:42:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
