SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW),Total Sum
371,DC:A6:32:33:AA:47,2020-07-07 18:46:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
372,DC:A6:32:33:AA:47,2020-07-07 18:46:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
373,DC:A6:32:33:AA:47,2020-07-07 18:46:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
374,DC:A6:32:33:AA:47,2020-07-07 18:46:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
375,DC:A6:32:33:AA:47,2020-07-07 18:46:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
376,DC:A6:32:33:AA:47,2020-07-07 18:46:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
377,DC:A6:32:33:AA:47,2020-07-07 18:46:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
378,DC:A6:32:33:AA:47,2020-07-07 18:46:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
379,DC:A6:32:33:AA:47,2020-07-07 18:46:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
380,DC:A6:32:33:AA:47,2020-07-07 18:46:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
381,DC:A6:32:33:AA:47,2020-07-07 18:46:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
382,DC:A6:32:33:AA:47,2020-07-07 18:46:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
383,DC:A6:32:33:AA:47,2020-07-07 18:46:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
384,DC:A6:32:33:AA:47,2020-07-07 18:46:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
385,DC:A6:32:33:AA:47,2020-07-07 18:46:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
386,DC:A6:32:33:AA:47,2020-07-07 18:46:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
387,DC:A6:32:33:AA:47,2020-07-07 18:46:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
388,DC:A6:32:33:AA:47,2020-07-07 18:46:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
389,DC:A6:32:33:AA:47,2020-07-07 18:46:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
390,DC:A6:32:33:AA:47,2020-07-07 18:46:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
391,DC:A6:32:33:AA:47,2020-07-07 18:46:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
392,DC:A6:32:33:AA:47,2020-07-07 18:46:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
393,DC:A6:32:33:AA:47,2020-07-07 18:46:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
394,DC:A6:32:33:AA:47,2020-07-07 18:46:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
395,DC:A6:32:33:AA:47,2020-07-07 18:46:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
396,DC:A6:32:33:AA:47,2020-07-07 18:46:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
397,DC:A6:32:33:AA:47,2020-07-07 18:46:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
398,DC:A6:32:33:AA:47,2020-07-07 18:46:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
399,DC:A6:32:33:AA:47,2020-07-07 18:46:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
400,DC:A6:32:33:AA:47,2020-07-07 18:46:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
401,DC:A6:32:33:AA:47,2020-07-07 18:46:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
402,DC:A6:32:33:AA:47,2020-07-07 18:46:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
403,DC:A6:32:33:AA:47,2020-07-07 18:46:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
404,DC:A6:32:33:AA:47,2020-07-07 18:46:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
405,DC:A6:32:33:AA:47,2020-07-07 18:46:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
406,DC:A6:32:33:AA:47,2020-07-07 18:47:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
407,DC:A6:32:33:AA:47,2020-07-07 18:47:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
408,DC:A6:32:33:AA:47,2020-07-07 18:47:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
409,DC:A6:32:33:AA:47,2020-07-07 18:47:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
410,DC:A6:32:33:AA:47,2020-07-07 18:47:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
411,DC:A6:32:33:AA:47,2020-07-07 18:47:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
412,DC:A6:32:33:AA:47,2020-07-07 18:47:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
413,DC:A6:32:33:AA:47,2020-07-07 18:47:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
414,DC:A6:32:33:AA:47,2020-07-07 18:47:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
415,DC:A6:32:33:AA:47,2020-07-07 18:47:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
416,DC:A6:32:33:AA:47,2020-07-07 18:47:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
417,DC:A6:32:33:AA:47,2020-07-07 18:47:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
418,DC:A6:32:33:AA:47,2020-07-07 18:47:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
419,DC:A6:32:33:AA:47,2020-07-07 18:47:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-47,0.00001995262315,
420,DC:A6:32:33:AA:47,2020-07-07 18:47:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
421,DC:A6:32:33:AA:47,2020-07-07 18:47:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
422,DC:A6:32:33:AA:47,2020-07-07 18:47:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
423,DC:A6:32:33:AA:47,2020-07-07 18:47:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
424,DC:A6:32:33:AA:47,2020-07-07 18:47:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
425,DC:A6:32:33:AA:47,2020-07-07 18:47:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
426,DC:A6:32:33:AA:47,2020-07-07 18:47:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
427,DC:A6:32:33:AA:47,2020-07-07 18:47:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
428,DC:A6:32:33:AA:47,2020-07-07 18:47:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
429,DC:A6:32:33:AA:47,2020-07-07 18:47:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
430,DC:A6:32:33:AA:47,2020-07-07 18:47:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
431,DC:A6:32:33:AA:47,2020-07-07 18:47:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
432,DC:A6:32:33:AA:47,2020-07-07 18:47:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
433,DC:A6:32:33:AA:47,2020-07-07 18:47:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
434,DC:A6:32:33:AA:47,2020-07-07 18:47:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
435,DC:A6:32:33:AA:47,2020-07-07 18:47:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
436,DC:A6:32:33:AA:47,2020-07-07 18:47:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
437,DC:A6:32:33:AA:47,2020-07-07 18:47:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
438,DC:A6:32:33:AA:47,2020-07-07 18:47:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
439,DC:A6:32:33:AA:47,2020-07-07 18:47:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
440,DC:A6:32:33:AA:47,2020-07-07 18:47:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
441,DC:A6:32:33:AA:47,2020-07-07 18:47:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
442,DC:A6:32:33:AA:47,2020-07-07 18:47:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
443,DC:A6:32:33:AA:47,2020-07-07 18:47:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
